GameID,DayID,dateStartTime,HomeTeamID,AwayTeamID,isFlip,Field,HomeScore,AwayScore,isRainOut,isActive
810,164,2011-04-19 10:30:00,69,65,0,2,1,18,0,1
811,164,2011-04-19 12:00:00,73,72,1,2,10,15,0,1
812,164,2011-04-19 13:30:00,73,72,1,2,9,9,0,1
813,164,2011-04-19 15:00:00,74,78,1,2,2,8,0,1
814,164,2011-04-19 16:30:00,78,79,1,2,12,5,0,1
815,165,2011-04-19 16:00:00,84,80,0,7,17,6,0,1
816,165,2011-04-19 17:30:00,81,84,1,7,7,9,0,1
817,165,2011-04-19 19:00:00,80,81,0,7,12,6,0,1
818,166,2011-04-19 14:00:00,92,90,0,5,6,5,0,1
819,166,2011-04-19 15:30:00,90,92,0,5,1,16,0,1
820,166,2011-04-19 17:00:00,89,88,0,5,0,7,0,1
821,166,2011-04-19 18:30:00,88,89,0,5,2,6,0,1
822,166,2011-04-19 13:00:00,91,93,1,6,5,5,0,1
823,166,2011-04-19 14:30:00,93,94,0,6,16,1,0,1
824,166,2011-04-19 16:00:00,94,91,1,6,6,9,0,1
825,162,2011-04-19 13:30:00,63,55,1,13,7,0,0,1
826,162,2011-04-19 15:00:00,58,63,1,13,0,7,0,1
827,162,2011-04-19 16:30:00,55,58,1,13,0,7,0,1
828,162,2011-04-19 10:30:00,71,68,1,25,18,9,0,1
829,162,2011-04-19 12:00:00,64,71,0,25,7,11,0,1
830,162,2011-04-19 13:30:00,68,64,1,25,3,26,0,1
831,162,2011-04-19 13:30:00,61,57,1,33,7,4,0,1
832,162,2011-04-19 15:00:00,59,61,1,33,0,7,0,1
833,162,2011-04-19 16:30:00,57,59,1,33,7,0,0,1
834,162,2011-04-19 13:30:00,56,60,1,34,12,20,0,1
835,162,2011-04-19 15:00:00,62,56,1,34,9,8,0,1
836,162,2011-04-19 16:30:00,60,62,1,34,6,7,0,1
837,169,2011-04-19 13:00:00,85,87,1,4,7,8,0,1
838,169,2011-04-19 14:30:00,86,85,1,4,9,6,0,1
839,169,2011-04-19 16:00:00,86,87,0,4,11,4,0,1
840,172,2011-04-19 12:00:00,80,81,0,1,9,11,0,1
841,172,2011-04-19 13:30:00,81,80,0,1,11,5,0,1
842,173,2011-04-19 09:00:00,59,63,1,1,0,7,0,1
843,173,2011-04-19 10:30:00,60,59,1,1,23,6,0,1
844,173,2011-04-19 12:00:00,63,60,1,1,9,8,0,1
845,173,2011-04-19 13:30:00,86,87,1,1,,,,0
846,173,2011-04-19 15:00:00,87,89,1,1,,,,0
847,173,2011-04-19 16:30:00,89,86,1,1,,,,0
848,173,2011-04-19 09:00:00,57,58,1,2,7,0,0,1
849,173,2011-04-19 10:30:00,62,57,1,2,1,5,0,1
850,173,2011-04-19 12:00:00,58,62,1,2,0,7,0,1
851,173,2011-04-19 13:30:00,56,55,1,2,16,7,0,1
852,173,2011-04-19 15:00:00,61,56,1,2,3,0,0,1
853,173,2011-04-19 16:30:00,55,61,1,2,5,11,0,1
854,174,2011-04-19 16:00:00,82,83,1,7,,,,0
855,174,2011-04-19 17:30:00,83,84,0,7,,,,0
856,174,2011-04-19 19:00:00,84,82,1,7,,,,0
857,175,2011-04-19 14:00:00,74,73,1,5,14,15,0,0
858,175,2011-04-19 15:30:00,76,77,1,5,15,13,0,0
859,175,2011-04-19 17:00:00,79,77,1,5,,,,0
860,175,2011-04-19 18:30:00,72,76,1,5,9,13,0,0
861,175,2011-04-19 13:00:00,75,78,1,6,8,13,0,0
862,175,2011-04-19 14:30:00,72,79,1,6,15,10,0,0
863,175,2011-04-19 16:00:00,72,79,1,6,15,4,0,0
864,171,2011-04-19 12:00:00,66,65,0,13,,,,0
865,171,2011-04-19 13:30:00,65,66,0,13,23,8,0,1
866,171,2011-04-19 15:00:00,68,65,0,13,6,20,0,1
867,171,2011-04-19 15:00:00,69,71,0,14,8,7,0,1
868,171,2011-04-19 16:30:00,71,69,0,14,3,9,0,1
869,171,2011-04-19 12:00:00,70,64,0,25,7,13,0,1
870,171,2011-04-19 13:30:00,64,70,0,25,20,5,0,1
871,171,2011-04-19 10:30:00,91,94,0,34,,,,0
872,171,2011-04-19 12:00:00,90,91,1,34,,,,0
873,171,2011-04-19 13:30:00,94,90,0,34,,,,0
874,181,2011-04-19 12:00:00,69,68,0,1,14,11,0,1
875,181,2011-04-19 13:30:00,68,69,0,1,4,21,0,1
876,182,2011-04-19 09:00:00,90,92,1,1,1,17,0,1
877,182,2011-04-19 10:30:00,94,90,1,1,4,4,0,1
878,182,2011-04-19 12:00:00,94,92,0,1,0,7,0,1
879,182,2011-04-19 13:30:00,72,73,1,1,6,2,0,1
880,182,2011-04-19 15:00:00,75,72,0,1,4,1,0,1
881,182,2011-04-19 16:30:00,72,79,0,1,24,0,0,1
882,182,2011-04-19 09:00:00,93,91,0,2,6,9,0,1
883,182,2011-04-19 10:30:00,91,93,0,2,9,14,0,1
884,182,2011-04-19 12:00:00,77,75,1,2,5,9,0,1
885,182,2011-04-19 13:30:00,79,75,1,2,6,25,0,1
886,182,2011-04-19 15:00:00,77,74,1,2,7,0,0,1
887,182,2011-04-19 16:30:00,77,73,1,2,17,3,0,1
888,183,2011-04-19 16:00:00,82,80,1,7,14,6,0,1
889,183,2011-04-19 17:30:00,80,81,1,7,6,14,0,1
890,183,2011-04-19 19:00:00,81,82,1,7,6,19,0,1
891,184,2011-04-19 13:00:00,66,71,0,6,,,0,1
892,184,2011-04-19 14:30:00,71,66,0,6,,,,1
893,180,2011-04-19 10:30:00,56,57,1,13,0,7,0,1
894,180,2011-04-19 12:00:00,63,56,1,13,7,0,0,1
895,180,2011-04-19 13:30:00,57,63,1,13,,,1,1
896,180,2011-04-19 09:00:00,83,84,0,25,0,7,0,1
897,180,2011-04-19 10:30:00,84,83,0,25,7,0,0,1
898,180,2011-04-19 09:00:00,61,60,1,33,4,6,0,1
899,180,2011-04-19 10:30:00,58,61,1,33,0,7,0,1
900,180,2011-04-19 12:00:00,60,58,1,33,7,0,0,1
901,180,2011-04-19 13:30:00,64,65,0,33,,,1,1
902,180,2011-04-19 15:00:00,70,64,0,33,,,1,1
903,180,2011-04-19 16:30:00,65,70,0,33,,,1,1
904,180,2011-04-19 10:30:00,62,59,1,34,,,1,1
905,180,2011-04-19 12:00:00,55,62,1,34,,,1,1
906,180,2011-04-19 13:30:00,59,55,1,34,,,1,1
907,185,2011-04-19 10:30:00,87,85,0,8,8,1,0,1
908,185,2011-04-19 12:00:00,85,87,0,8,6,5,0,1
909,185,2011-04-19 13:30:00,89,88,1,8,6,9,0,1
910,185,2011-04-19 15:00:00,88,86,0,8,8,3,0,1
911,185,2011-04-19 16:30:00,86,89,0,8,7,0,0,1
912,191,2011-04-19 09:00:00,63,62,1,1,13,9,0,1
913,191,2011-04-19 10:30:00,61,63,1,1,8,7,0,1
914,191,2011-04-19 12:00:00,62,61,1,1,7,4,0,1
915,191,2011-04-19 09:00:00,58,56,1,2,0,7,0,1
916,191,2011-04-19 10:30:00,59,58,1,2,7,0,0,1
917,191,2011-04-19 12:00:00,56,59,1,2,0,7,0,1
918,191,2011-04-19 13:30:00,55,57,1,2,5,14,0,1
919,191,2011-04-19 15:00:00,60,55,1,2,21,5,0,1
920,191,2011-04-19 16:30:00,57,60,1,2,6,11,0,1
921,192,2011-04-19 16:00:00,85,88,0,7,8,10,0,1
922,192,2011-04-19 17:30:00,88,85,0,7,6,10,0,1
923,193,2011-04-19 13:00:00,92,93,0,6,3,3,0,1
924,193,2011-04-19 14:30:00,93,92,0,6,1,19,0,1
925,189,2011-04-19 10:30:00,77,72,1,13,,,1,1
926,189,2011-04-19 12:00:00,76,73,1,13,3,21,0,1
927,189,2011-04-19 13:30:00,73,75,1,13,14,8,0,1
928,189,2011-04-19 15:00:00,79,73,1,13,5,25,0,1
929,189,2011-04-19 10:30:00,72,74,1,25,,,1,1
930,189,2011-04-19 12:00:00,78,72,1,25,22,6,0,1
931,189,2011-04-19 13:30:00,78,77,1,25,11,10,0,1
932,189,2011-04-19 12:00:00,66,64,1,33,5,15,0,1
933,189,2011-04-19 13:30:00,71,64,0,33,10,5,0,1
934,189,2011-04-19 15:00:00,70,66,1,33,9,2,0,1
935,189,2011-04-19 16:30:00,65,71,1,33,16,4,0,1
936,189,2011-04-19 12:00:00,69,68,0,34,20,12,0,1
937,189,2011-04-19 13:30:00,68,70,0,34,7,17,0,1
938,189,2011-04-19 15:00:00,65,69,1,34,8,7,0,1
939,144,2011-06-18 09:00:00,79,74,0,13,,,1,1
940,144,2011-06-18 10:30:00,74,79,0,13,,,1,1
941,142,2011-06-12 15:00:00,57,58,1,1,10,2,0,1
947,150,2011-06-25 09:00:00,76,73,0,25,8,0,0,1
948,151,2011-06-25 10:30:00,73,76,0,25,5,13,0,1
949,150,2011-06-25 12:00:00,78,79,0,25,8,15,0,1
950,150,2011-06-25 13:30:00,79,78,0,25,6,10,0,1
951,151,2011-06-25 12:00:00,77,74,0,1,6,10,0,1
952,151,2011-06-25 13:30:00,74,77,0,1,2,3,0,1
953,162,2011-07-09 12:00:00,57,63,0,33,13,8,0,1
954,162,2011-07-09 16:30:00,57,63,0,34,6,5,0,1
955,162,2011-07-09 16:30:00,61,58,0,35,7,0,0,1
956,163,2011-07-09 12:00:00,60,59,0,13,7,0,1,1
957,171,2011-07-16 10:30:00,78,75,0,33,13,8,0,1
958,171,2011-07-16 12:00:00,78,73,0,33,15,1,0,1
959,171,2011-07-16 09:00:00,74,73,0,33,,,0,0
960,171,2011-07-16 15:00:00,76,77,0,33,15,13,0,1
961,171,2011-07-16 16:30:00,76,72,0,33,13,9,0,1
962,171,2011-07-16 10:30:00,75,74,0,34,,,0,0
963,171,2011-07-16 13:30:00,72,79,0,34,15,4,0,1
964,171,2011-07-16 09:00:00,79,72,0,34,,,0,0
965,171,2011-07-16 16:30:00,79,77,0,34,8,18,0,1
971,171,2011-07-16 16:30:00,66,68,0,13,14,8,0,1
972,171,2011-07-16 09:00:00,83,82,1,13,7,20,0,1
973,171,2011-07-16 10:30:00,84,83,0,13,17,6,0,1
974,171,2011-07-16 12:00:00,82,84,1,13,6,19,0,1
975,171,2011-07-16 13:30:00,74,73,0,33,15,16,0,1
976,171,2011-07-16 12:00:00,75,74,0,34,9,9,0,1
977,171,2011-07-16 12:00:00,75,74,0,34,,,1,0
978,171,2011-07-16 12:00:00,75,74,0,34,,,1,0
979,171,2011-07-16 15:00:00,79,72,0,34,10,15,0,1
980,171,2011-07-16 13:30:00,74,73,0,33,,,1,0
981,171,2011-07-16 13:30:00,74,73,0,33,,,1,0
982,171,2011-07-16 12:00:00,75,74,0,34,,,1,0
983,169,2011-07-10 11:30:00,87,85,0,4,,,1,0
984,168,2011-07-10 11:30:00,87,85,0,4,,,1,0
985,169,2011-07-10 11:30:00,87,85,0,4,8,7,0,1
986,162,2011-07-09 12:00:00,56,62,0,34,0,7,0,1
987,173,2011-07-16 13:30:00,60,59,0,1,7,0,0,1
988,177,2011-07-17 15:00:00,65,68,0,14,,,1,0
989,176,2011-07-17 15:00:00,65,68,0,8,40,2,0,1
990,176,2011-07-17 09:00:00,68,65,0,8,0,33,0,1
991,189,2011-07-30 15:00:00,81,82,0,14,,,0,0
992,189,2011-07-30 16:30:00,82,81,0,14,,,0,0
993,189,2011-07-30 15:00:00,81,82,0,14,8,11,0,1
994,189,2011-07-30 16:30:00,82,81,0,14,7,8,0,1
995,189,2011-07-30 17:00:00,56,55,0,99,,,1,0
996,189,2011-07-30 17:00:00,56,55,0,99,,,0,0
997,185,2011-07-24 09:00:00,87,88,0,8,9,2,0,1
998,189,2011-07-30 10:30:00,64,66,0,33,14,9,0,1
999,175,2011-07-16 14:00:00,86,89,0,5,13,18,0,1
1000,175,2011-07-16 15:30:00,87,86,0,5,9,8,0,1
1001,171,2011-07-16 17:00:00,89,87,0,5,,,0,0
1002,171,2011-07-16 12:00:00,89,86,0,5,,,0,0
1003,171,2011-07-16 13:00:00,94,91,0,6,,,0,0
1004,171,2011-07-16 14:30:00,91,90,0,6,,,0,0
1005,175,2011-07-16 16:00:00,90,91,0,6,7,4,0,1
1006,175,2011-07-16 17:00:00,89,87,0,5,13,15,0,1
1007,175,2011-07-16 12:00:00,89,86,0,5,10,3,0,1
1008,175,2011-07-16 13:00:00,94,91,0,6,8,6,0,1
1009,175,2011-07-16 16:00:00,90,94,0,5,2,6,0,1
1010,189,2011-07-30 09:00:00,74,79,0,13,23,15,0,1
1011,190,2011-07-30 09:00:00,74,79,0,8,23,15,0,0
1012,189,2011-07-30 16:30:00,75,76,0,51,17,9,0,1
1013,189,2011-07-30 14:00:00,59,62,0,1,,,0,0
1014,189,2011-07-30 15:30:00,55,62,0,1,,,0,0
1015,191,2011-07-30 14:00:00,59,62,0,1,4,14,0,1
1016,191,2011-07-30 15:30:00,55,62,0,1,4,11,0,1
1017,191,2011-07-30 16:30:00,60,58,0,1,7,0,0,1
1018,192,2011-07-30 11:30:00,85,88,0,7,7,2,0,1
1019,194,2011-07-31 09:00:00,87,89,0,8,8,12,0,1
1020,194,2011-07-31 10:30:00,89,87,0,8,9,7,0,1
1021,194,2011-07-31 12:00:00,86,89,0,8,11,10,0,1
1022,194,2011-07-31 13:30:00,85,88,0,8,5,6,0,1
1023,194,2011-07-31 15:00:00,85,86,0,8,7,6,0,1
1024,194,2011-07-31 16:30:00,86,88,0,8,12,8,0,1
1025,200,2011-08-06 13:30:00,66,71,0,2,8,9,0,1
1026,200,2011-08-06 15:00:00,71,66,0,2,8,9,0,1
1027,216,2011-09-18 12:00:00,101,100,,24,2,23,0,1
1028,216,2011-09-18 13:30:00,100,101,,24,25,2,0,1
1029,216,2011-09-18 15:00:00,95,96,,24,6,11,0,1
1030,216,2011-09-18 16:30:00,96,95,,24,14,12,0,1
1031,216,2011-09-18 12:00:00,98,97,,25,8,9,0,1
1032,216,2011-09-18 13:30:00,99,98,,25,4,7,0,1
1033,216,2011-09-18 15:00:00,97,99,,25,5,6,0,1
1034,216,2011-09-18 12:00:00,105,104,,26,12,11,0,1
1035,216,2011-09-18 13:30:00,104,105,,26,6,17,0,1
1036,216,2011-09-18 15:00:00,103,102,,26,13,10,0,1
1037,216,2011-09-18 16:30:00,102,103,,26,7,14,0,1
1038,216,2011-09-18 12:00:00,107,106,,14,6,17,0,1
1039,216,2011-09-18 13:30:00,108,107,,14,27,1,0,1
1040,216,2011-09-18 15:00:00,106,108,,14,2,15,0,1
1041,217,2011-09-18 12:00:00,103,100,,24,,,1,1
1042,217,2011-09-18 13:30:00,100,103,,24,,,1,1
1043,217,2011-09-18 15:00:00,99,95,,24,,,1,1
1044,217,2011-09-18 16:30:00,95,99,,24,,,1,1
1045,217,2011-09-18 12:00:00,98,96,,25,,,1,1
1046,217,2011-09-18 13:30:00,97,98,,25,,,1,1
1047,217,2011-09-18 15:00:00,96,97,,25,,,1,1
1048,217,2011-09-18 12:00:00,105,102,,26,,,1,1
1049,217,2011-09-18 13:30:00,102,105,,26,,,1,1
1050,217,2011-09-18 15:00:00,104,101,,26,,,1,1
1051,217,2011-09-18 16:30:00,101,104,,26,,,1,1
1052,217,2011-09-18 12:00:00,108,107,,14,,,1,1
1053,217,2011-09-18 13:30:00,106,108,,14,,,1,1
1054,217,2011-09-18 15:00:00,107,106,,14,,,1,1
1055,218,2011-09-18 12:00:00,99,96,,24,,,1,1
1056,218,2011-09-18 13:30:00,96,99,,24,,,1,1
1057,218,2011-09-18 15:00:00,105,100,,24,,,1,1
1058,218,2011-09-18 16:30:00,100,105,,24,,,1,1
1059,218,2011-09-18 12:00:00,98,95,,25,,,1,1
1060,218,2011-09-18 13:30:00,97,98,,25,,,1,1
1061,218,2011-09-18 15:00:00,95,97,,25,,,1,1
1062,218,2011-09-18 12:00:00,103,101,,26,,,1,1
1063,218,2011-09-18 13:30:00,101,103,,26,,,1,1
1064,218,2011-09-18 15:00:00,104,102,,26,,,1,1
1065,218,2011-09-18 16:30:00,102,104,,26,,,1,1
1066,218,2011-09-18 12:00:00,106,108,,14,,,1,1
1067,218,2011-09-18 13:30:00,107,106,,14,,,1,1
1068,218,2011-09-18 15:00:00,108,107,,14,,,1,1
1069,219,2011-09-18 12:00:00,,,,24,,,,1
1070,219,2011-09-18 13:30:00,,,,24,,,,1
1071,219,2011-09-18 15:00:00,,,,24,,,,1
1072,219,2011-09-18 16:30:00,,,,24,,,,1
1073,219,2011-09-18 12:00:00,,,,25,,,,1
1074,219,2011-09-18 13:30:00,,,,25,,,,1
1075,219,2011-09-18 15:00:00,,,,25,,,,1
1076,219,2011-09-18 12:00:00,,,,26,,,,1
1077,219,2011-09-18 13:30:00,,,,26,,,,1
1078,219,2011-09-18 15:00:00,,,,26,,,,1
1079,219,2011-09-18 16:30:00,,,,26,,,,1
1080,219,2011-09-18 12:00:00,,,,14,,,,1
1081,219,2011-09-18 13:30:00,,,,14,,,,1
1082,219,2011-09-18 15:00:00,,,,14,,,,1
1083,220,2011-09-18 12:00:00,102,100,,24,,,,0
1084,220,2011-09-18 13:30:00,100,102,,24,,,,0
1085,220,2011-09-18 15:00:00,97,96,,24,,,,0
1086,220,2011-09-18 16:30:00,96,97,,24,,,,0
1087,220,2011-09-18 12:00:00,99,98,,25,,,,0
1088,220,2011-09-18 13:30:00,95,99,,25,,,,0
1089,220,2011-09-18 15:00:00,98,95,,25,,,,0
1090,220,2011-09-18 12:00:00,104,103,,26,,,,0
1091,220,2011-09-18 13:30:00,103,104,,26,,,,0
1092,220,2011-09-18 15:00:00,101,105,,26,,,,0
1093,220,2011-09-18 16:30:00,105,101,,26,,,,0
1094,220,2011-09-18 12:00:00,107,106,,14,,,,0
1095,220,2011-09-18 13:30:00,108,107,,14,,,,0
1096,220,2011-09-18 15:00:00,106,108,,14,,,,0
1097,221,2011-09-18 12:00:00,96,98,,24,,,,0
1098,221,2011-09-18 13:30:00,98,96,,24,,,,0
1099,221,2011-09-18 15:00:00,104,100,,24,,,,0
1100,221,2011-09-18 16:30:00,100,104,,24,,,,0
1101,221,2011-09-18 12:00:00,95,99,,25,,,,0
1102,221,2011-09-18 13:30:00,97,95,,25,,,,0
1103,221,2011-09-18 15:00:00,99,97,,25,,,,0
1104,221,2011-09-18 12:00:00,102,101,,26,,,,0
1105,221,2011-09-18 13:30:00,101,102,,26,,,,0
1106,221,2011-09-18 15:00:00,105,103,,26,,,,0
1107,221,2011-09-18 16:30:00,103,105,,26,,,,0
1108,221,2011-09-18 12:00:00,108,107,,14,,,,0
1109,221,2011-09-18 13:30:00,106,108,,14,,,,0
1110,221,2011-09-18 15:00:00,107,106,,14,,,,0
1111,222,2011-09-18 12:00:00,97,95,,24,,,,0
1112,222,2011-09-18 13:30:00,95,97,,24,,,,0
1113,222,2011-09-18 15:00:00,,,,24,,,,1
1114,222,2011-09-18 16:30:00,,,,24,,,,1
1115,222,2011-09-18 12:00:00,96,98,,25,,,,0
1116,222,2011-09-18 13:30:00,99,96,,25,,,,0
1117,222,2011-09-18 15:00:00,98,99,,25,,,,0
1118,222,2011-09-18 12:00:00,,,,26,,,,1
1119,222,2011-09-18 13:30:00,,,,26,,,,1
1120,222,2011-09-18 15:00:00,,,,26,,,,1
1121,222,2011-09-18 16:30:00,,,,26,,,,1
1122,222,2011-09-18 10:00:00,,,,14,,,,1
1123,222,2011-09-18 11:30:00,,,,14,,,,1
1124,222,2011-09-18 13:00:00,,,,14,,,,1
1125,222,2011-09-18 14:30:00,,,,14,,,,1
1126,222,2011-09-18 16:00:00,,,,14,,,,1
1127,223,2011-09-18 10:00:00,,,,24,,,,1
1128,223,2011-09-18 11:30:00,,,,24,,,,1
1129,223,2011-09-18 13:00:00,,,,24,,,,1
1130,223,2011-09-18 14:30:00,,,,24,,,,1
1131,223,2011-09-18 16:00:00,,,,24,,,,1
1132,223,2011-09-18 10:00:00,,,,25,,,,1
1133,223,2011-09-18 11:30:00,,,,25,,,,1
1134,223,2011-09-18 13:00:00,,,,25,,,,1
1135,223,2011-09-18 14:30:00,,,,25,,,,1
1136,223,2011-09-18 16:00:00,,,,25,,,,1
1137,223,2011-09-18 10:00:00,,,,26,,,,1
1138,223,2011-09-18 11:30:00,,,,26,,,,1
1139,223,2011-09-18 13:00:00,,,,26,,,,1
1140,223,2011-09-18 14:30:00,,,,26,,,,1
1141,223,2011-09-18 16:00:00,,,,26,,,,1
1142,223,2011-09-18 10:00:00,,,,14,,,,1
1143,223,2011-09-18 11:30:00,,,,14,,,,1
1144,223,2011-09-18 13:00:00,,,,14,,,,1
1145,223,2011-09-18 14:30:00,,,,14,,,,1
1146,223,2011-09-18 16:00:00,,,,14,,,,1
1147,224,2011-09-18 10:00:00,,,,24,,,,1
1148,224,2011-09-18 11:30:00,,,,24,,,,1
1149,224,2011-09-18 13:00:00,,,,24,,,,1
1150,224,2011-09-18 14:30:00,,,,24,,,,1
1151,224,2011-09-18 16:00:00,,,,24,,,,1
1152,224,2011-09-18 10:00:00,,,,25,,,,1
1153,224,2011-09-18 11:30:00,,,,25,,,,1
1154,224,2011-09-18 13:00:00,,,,25,,,,1
1155,224,2011-09-18 14:30:00,,,,25,,,,1
1156,224,2011-09-18 16:00:00,,,,25,,,,1
1157,224,2011-09-18 10:00:00,,,,26,,,,1
1158,224,2011-09-18 11:30:00,,,,26,,,,1
1159,224,2011-09-18 13:00:00,,,,26,,,,1
1160,224,2011-09-18 14:30:00,,,,26,,,,1
1161,224,2011-09-18 16:00:00,,,,26,,,,1
1162,224,2011-09-18 10:00:00,,,,14,,,,1
1163,224,2011-09-18 11:30:00,,,,14,,,,1
1164,224,2011-09-18 13:00:00,,,,14,,,,1
1165,224,2011-09-18 14:30:00,,,,14,,,,1
1166,224,2011-09-18 16:00:00,,,,14,,,,1
1167,220,2011-10-15 12:00:00,98,95,0,24,14,6,0,1
1168,220,2011-10-15 13:00:00,95,98,0,24,16,5,0,1
1169,220,2011-10-15 14:00:00,96,95,0,24,16,9,0,1
1170,220,2011-10-15 15:00:00,104,102,0,24,5,12,0,1
1171,220,2011-10-15 16:00:00,102,105,0,24,9,11,0,1
1172,220,2011-10-15 17:00:00,101,102,0,24,6,19,0,1
1173,220,2011-10-15 12:00:00,97,99,0,25,5,21,0,1
1174,220,2011-10-15 14:00:00,98,97,0,25,7,23,0,1
1175,220,2011-10-15 15:00:00,97,96,0,25,12,17,0,1
1176,220,2011-10-15 13:00:00,99,96,0,25,12,9,0,1
1177,220,2011-10-15 12:00:00,103,100,0,26,7,9,0,1
1178,220,2011-10-15 13:00:00,100,103,0,26,2,7,0,1
1179,220,2011-10-15 14:00:00,103,100,1,26,9,1,0,1
1180,220,2011-10-15 15:00:00,105,101,0,26,8,7,0,1
1181,220,2011-10-15 16:00:00,101,104,0,26,2,5,0,1
1182,220,2011-10-15 17:00:00,104,105,0,26,7,10,0,1
1183,220,2011-10-15 12:00:00,108,106,0,14,19,5,0,1
1184,220,2011-10-15 13:00:00,106,108,0,14,8,9,0,1
1185,220,2011-10-15 14:00:00,108,107,0,14,10,5,0,1
1186,220,2011-10-15 15:00:00,107,106,0,14,4,8,0,1
1187,221,2011-10-22 12:00:00,98,96,0,24,4,17,0,1
1188,221,2011-10-22 13:00:00,96,98,0,22,,,0,0
1189,221,2011-10-22 13:00:00,96,98,0,24,22,1,0,1
1190,221,2011-10-22 14:00:00,96,97,0,24,18,3,0,1
1191,221,2011-10-22 15:00:00,105,103,0,24,12,8,0,1
1192,221,2011-10-22 16:00:00,103,102,1,24,0,12,0,1
1193,221,2011-10-22 17:00:00,101,103,0,24,2,27,0,1
1194,221,2011-10-22 12:00:00,95,99,0,25,9,10,0,1
1195,221,2011-10-22 13:00:00,97,95,0,25,10,11,0,1
1196,221,2011-10-22 14:00:00,98,99,0,25,4,25,0,1
1197,221,2011-10-22 15:00:00,99,97,1,25,17,4,0,1
1198,221,2011-10-22 12:00:00,100,105,0,26,8,8,0,1
1199,221,2011-10-22 13:00:00,105,100,0,26,8,12,0,1
1200,221,2011-10-22 14:00:00,100,104,0,26,4,14,0,1
1201,221,2011-10-22 15:00:00,102,101,0,26,5,2,0,1
1202,221,2011-10-22 16:00:00,104,101,0,26,2,3,0,1
1203,221,2011-10-22 17:00:00,102,104,0,26,4,1,0,1
1204,221,2011-10-22 12:00:00,107,106,0,14,5,8,0,1
1205,221,2011-10-22 13:00:00,106,107,0,14,13,1,0,1
1206,221,2011-10-22 14:00:00,107,108,0,14,,,0,1
1207,221,2011-10-22 15:00:00,108,106,1,14,12,7,0,1
1208,222,2011-10-29 12:00:00,96,99,0,24,,,1,1
1209,222,2011-10-29 13:00:00,98,95,1,24,,,1,1
1210,222,2011-10-29 14:00:00,99,95,0,24,,,0,0
1211,222,2011-10-29 15:00:00,99,98,1,24,,,1,1
1212,222,2011-10-29 11:00:00,97,96,1,25,,,1,1
1213,222,2011-10-29 12:00:00,95,97,0,25,,,0,0
1214,222,2011-10-29 13:00:00,104,103,0,25,,,1,1
1215,222,2011-10-29 14:00:00,101,100,1,25,,,1,1
1216,222,2011-10-29 12:00:00,103,105,0,26,,,1,1
1217,222,2011-10-29 13:00:00,105,101,0,26,,,1,1
1218,222,2011-10-29 14:00:00,102,104,1,26,,,1,1
1219,222,2011-10-29 15:00:00,100,102,0,26,,,1,1
1220,222,2011-10-29 12:00:00,108,107,0,14,,,1,1
1221,222,2011-10-29 13:00:00,107,108,1,14,,,1,1
1222,222,2011-10-29 14:00:00,108,106,0,14,,,1,1
1223,222,2011-10-29 15:00:00,106,107,1,14,,,1,1
1224,222,2011-10-29 12:00:00,97,95,0,25,,,1,1
1225,222,2011-10-29 14:00:00,95,99,0,24,,,1,1
1226,216,2011-09-17 17:00:00,98,108,0,26,,,0,0
